S.No,data,type,sensedAt,id_sensor
310,22.2196292877,temp,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
311,110.9013977051,humidity,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
312,73.4409561157,altitude,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
313,0,precipitation,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
314,4.4776802063,air-velocity,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
315,345.6918945312,wind-direction,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
316,1004.4400024414,atmospheric-pressure,2025-06-17T07:44:08,66cf5b6afb392de5096ea84d
317,22.2410793304,temp,2025-06-17T07:44:08,66cf5b6afb392de5096ea84d
318,110.9776916504,humidity,2025-06-17T07:44:08,66cf5b6afb392de5096ea84d
319,73.6088104248,altitude,2025-06-17T07:44:08,66cf5b6afb392de5096ea84d
